enc_store_id_dept_id_snap_transform_1_mean,enc_item_id_store_id_snap_transform_1_mean,enc_store_id_dept_id_tm_m_mean,enc_item_id_store_id_tm_m_mean,enc_store_id_dept_id_snap_transform_1_tm_m_mean,enc_item_id_store_id_snap_transform_1_tm_m_mean,enc_store_id_dept_id_snap_transform_1_std,enc_item_id_store_id_snap_transform_1_std,enc_store_id_dept_id_tm_m_std,enc_item_id_store_id_tm_m_std,enc_store_id_dept_id_snap_transform_1_tm_m_std,enc_item_id_store_id_snap_transform_1_tm_m_std
0.5435,0.5435,0.643,0.643,0.7,0.7,0.8945,0.8945,0.7803,0.7803,0.8013,0.8013
1.044,1.044,1.679,1.679,1.35,1.35,1.026,1.026,1.307,1.307,1.04,1.04
0.9023,0.9023,0.893,0.893,1.05,1.05,1.06,1.06,1.134,1.134,1.234,1.234
0.968,0.968,0.8213,0.8213,0.7144,0.7144,1.211,1.211,1.249,1.249,1.189,1.189
0.8174,0.8174,0.6665,0.6665,0.7144,0.7144,0.92,0.92,0.7847,0.7847,0.7837,0.7837
0.9355,0.9355,0.815,0.815,0.476,0.476,1.249,1.249,1.57,1.57,0.873,0.873
0.957,0.957,0.857,0.857,0.857,0.857,1.031,1.031,0.9707,0.9707,1.0625,1.0625
0.4126,0.4126,0.5,0.5,0.5,0.5,0.6304,0.6304,0.756,0.756,0.756,0.756
0.4348,0.4348,0.7144,0.7144,0.65,0.65,0.684,0.684,0.8545,0.8545,0.745,0.745
0.4504,0.4504,0.6,0.6,0.4736,0.4736,0.764,0.764,0.866,0.866,0.697,0.697
0.3586,0.3586,0.3572,0.3572,0.25,0.25,0.639,0.639,0.6216,0.6216,0.5503,0.5503
0.0787,0.0787,0.1904,0.1904,0.05884,0.05884,0.2708,0.2708,0.5117,0.5117,0.2426,0.2426
0.216,0.216,0.5,0.5,0.5,0.5,0.466,0.466,0.7305,0.7305,0.7305,0.7305
0.1428,0.1428,0.1578,0.1578,0.1578,0.1578,0.4102,0.4102,0.5015,0.5015,0.5015,0.5015
0.0921,0.0921,0.25,0.25,0.25,0.25,0.291,0.291,0.5,0.5,0.5,0.5
0.0968,0.0968,0.2222,0.2222,0.238,0.238,0.3318,0.3318,0.5063,0.5063,0.539,0.539
0.06525,0.06525,0.1,0.1,0.1,0.1,0.2483,0.2483,0.3079,0.3079,0.3079,0.3079
0.04395,0.04395,0.0769,0.0769,0.05264,0.05264,0.2062,0.2062,0.2717,0.2717,0.2294,0.2294
0.11957,0.11957,0.0714,0.0714,0.05,0.05,0.3584,0.3584,0.2622,0.2622,0.2236,0.2236
0.2717,0.2717,0.1428,0.1428,0.2,0.2,0.5156,0.5156,0.3564,0.3564,0.4104,0.4104
0.046,0.046,0.2,0.2,0.2,0.2,0.2107,0.2107,0.414,0.414,0.414,0.414
1.0,1.0,,,,,,,,,,
0.03372,0.03372,0.0476,0.0476,0.0,0.0,0.1815,0.1815,0.2183,0.2183,0.0,0.0
0.602,0.602,0.769,0.769,0.857,0.857,0.8096,0.8096,0.951,0.951,1.015,1.015
0.903,0.903,,,,,0.937,0.937,,,,
0.5625,0.5625,,,,,0.852,0.852,,,,
0.4946,0.4946,0.5186,0.5186,0.5713,0.5713,0.7314,0.7314,0.893,0.893,0.9785,0.9785
0.2417,0.2417,0.4443,0.4443,0.4736,0.4736,0.5234,0.5234,0.751,0.751,0.8413,0.8413
0.1648,0.1648,0.3333,0.3333,0.2632,0.2632,0.4019,0.4019,0.5645,0.5645,0.562,0.562
0.1642,0.1642,,,,,0.447,0.447,,,,
1.131,1.131,1.286,1.286,1.4,1.4,1.019,1.019,1.182,1.182,1.143,1.143
0.3777,0.3777,0.2174,0.2174,0.1666,0.1666,0.68,0.68,0.4216,0.4216,0.3835,0.3835
0.337,0.337,0.5,0.5,0.6,0.6,0.6675,0.6675,0.694,0.694,0.754,0.754
0.301,0.301,0.2727,0.2727,0.238,0.238,0.586,0.586,0.7026,0.7026,0.7,0.7
0.7417,0.7417,0.696,0.696,0.5713,0.5713,0.999,0.999,0.974,0.974,0.6763,0.6763
0.3225,0.3225,0.4348,0.4348,0.4285,0.4285,0.7095,0.7095,0.8955,0.8955,0.926,0.926
0.2258,0.2258,0.2307,0.2307,0.1904,0.1904,0.4456,0.4456,0.4297,0.4297,0.4023,0.4023
0.2637,0.2637,0.2307,0.2307,0.2632,0.2632,0.574,0.574,0.587,0.587,0.6533,0.6533
0.3147,0.3147,0.2778,0.2778,0.2942,0.2942,0.7773,0.7773,0.5747,0.5747,0.588,0.588
0.3035,0.3035,0.5,0.5,0.5293,0.5293,0.5093,0.5093,0.618,0.618,0.624,0.624
0.08887,0.08887,0.1305,0.1305,0.1111,0.1111,0.2861,0.2861,0.3442,0.3442,0.3235,0.3235
0.1349,0.1349,0.0952,0.0952,0.05884,0.05884,0.375,0.375,0.3008,0.3008,0.2426,0.2426
0.1222,0.1222,0.1666,0.1666,0.1666,0.1666,0.3293,0.3293,0.3806,0.3806,0.3835,0.3835
0.7417,0.7417,0.5356,0.5356,0.524,0.524,0.8955,0.8955,0.838,0.838,0.7495,0.7495
1.0,1.0,1.0,1.0,0.7617,0.7617,1.883,1.883,1.633,1.633,1.446,1.446
1.376,1.376,1.087,1.087,1.143,1.143,2.633,2.633,2.645,2.645,2.762,2.762
0.2366,0.2366,0.1482,0.1482,0.1428,0.1428,0.4978,0.4978,0.362,0.362,0.3586,0.3586
0.4456,0.4456,0.75,0.75,0.45,0.45,0.8433,0.8433,1.378,1.378,0.9443,0.9443
0.4382,0.4382,0.5264,0.5264,0.5293,0.5293,0.7065,0.7065,0.612,0.612,0.624,0.624
0.4065,0.4065,0.36,0.36,0.3684,0.3684,0.73,0.73,0.569,0.569,0.4956,0.4956
0.4834,0.4834,0.4443,0.4443,0.3684,0.3684,1.047,1.047,0.751,0.751,0.684,0.684
0.3625,0.3625,0.1482,0.1482,0.1053,0.1053,0.876,0.876,0.362,0.362,0.3152,0.3152
0.2698,0.2698,,,,,0.6274,0.6274,,,,
1.129,1.129,1.481,1.481,1.429,1.429,1.182,1.182,1.784,1.784,1.502,1.502
1.473,1.473,1.571,1.571,1.619,1.619,1.508,1.508,1.597,1.597,1.596,1.596
0.9785,0.9785,1.107,1.107,1.0,1.0,1.197,1.197,1.101,1.101,1.096,1.096
0.7095,0.7095,0.5,0.5,0.524,0.524,0.867,0.867,0.745,0.745,0.8135,0.8135
0.923,0.923,1.223,1.223,1.053,1.053,1.231,1.231,1.477,1.477,1.471,1.471
1.148,1.148,0.9414,0.9414,0.75,0.75,1.185,1.185,1.298,1.298,1.064,1.064
1.594,1.594,1.37,1.37,1.685,1.685,1.445,1.445,1.572,1.572,1.733,1.733
1.706,1.706,2.072,2.072,1.7,1.7,1.441,1.441,1.608,1.608,1.56,1.56
3.4,3.4,4.035,4.035,4.15,4.15,2.43,2.43,2.56,2.56,2.434,2.434
1.337,1.337,1.821,1.821,1.45,1.45,1.571,1.571,2.074,2.074,2.04,2.04
0.4624,0.4624,0.5356,0.5356,0.476,0.476,0.716,0.716,0.838,0.838,0.8135,0.8135
0.753,0.753,0.9287,0.9287,1.048,1.048,1.551,1.551,1.961,1.961,2.225,2.225
1.796,1.796,1.536,1.536,1.19,1.19,1.803,1.803,1.71,1.71,0.981,0.981
0.3118,0.3118,0.3333,0.3333,0.3333,0.3333,0.625,0.625,0.62,0.62,0.658,0.658
0.6665,0.6665,,,,,1.154,1.154,,,,
0.1538,0.1538,0.2307,0.2307,0.0,0.0,0.5757,0.5757,1.177,1.177,0.0,0.0
0.4395,0.4395,0.4814,0.4814,0.3684,0.3684,0.846,0.846,0.849,0.849,0.4956,0.4956
0.5435,0.5435,0.643,0.643,0.7,0.7,0.8945,0.8945,0.7803,0.7803,0.8013,0.8013
1.044,1.044,1.679,1.679,1.35,1.35,1.026,1.026,1.307,1.307,1.04,1.04
0.9023,0.9023,0.893,0.893,1.05,1.05,1.06,1.06,1.134,1.134,1.234,1.234
0.968,0.968,0.8213,0.8213,0.7144,0.7144,1.211,1.211,1.249,1.249,1.189,1.189
0.8174,0.8174,0.6665,0.6665,0.7144,0.7144,0.92,0.92,0.7847,0.7847,0.7837,0.7837
0.9355,0.9355,0.815,0.815,0.476,0.476,1.249,1.249,1.57,1.57,0.873,0.873
0.957,0.957,0.857,0.857,0.857,0.857,1.031,1.031,0.9707,0.9707,1.0625,1.0625
0.4126,0.4126,0.5,0.5,0.5,0.5,0.6304,0.6304,0.756,0.756,0.756,0.756
0.4348,0.4348,0.7144,0.7144,0.65,0.65,0.684,0.684,0.8545,0.8545,0.745,0.745
0.4504,0.4504,0.6,0.6,0.4736,0.4736,0.764,0.764,0.866,0.866,0.697,0.697
0.3586,0.3586,0.3572,0.3572,0.25,0.25,0.639,0.639,0.6216,0.6216,0.5503,0.5503
0.0787,0.0787,0.1904,0.1904,0.05884,0.05884,0.2708,0.2708,0.5117,0.5117,0.2426,0.2426
0.216,0.216,0.5,0.5,0.5,0.5,0.466,0.466,0.7305,0.7305,0.7305,0.7305
0.1428,0.1428,0.1578,0.1578,0.1578,0.1578,0.4102,0.4102,0.5015,0.5015,0.5015,0.5015
0.0921,0.0921,0.25,0.25,0.25,0.25,0.291,0.291,0.5,0.5,0.5,0.5
0.0968,0.0968,0.2222,0.2222,0.238,0.238,0.3318,0.3318,0.5063,0.5063,0.539,0.539
0.06525,0.06525,0.1,0.1,0.1,0.1,0.2483,0.2483,0.3079,0.3079,0.3079,0.3079
0.04395,0.04395,0.0769,0.0769,0.05264,0.05264,0.2062,0.2062,0.2717,0.2717,0.2294,0.2294
0.11957,0.11957,0.0714,0.0714,0.05,0.05,0.3584,0.3584,0.2622,0.2622,0.2236,0.2236
0.2717,0.2717,0.1428,0.1428,0.2,0.2,0.5156,0.5156,0.3564,0.3564,0.4104,0.4104
0.046,0.046,0.2,0.2,0.2,0.2,0.2107,0.2107,0.414,0.414,0.414,0.414
1.0,1.0,,,,,,,,,,
0.03372,0.03372,0.0476,0.0476,0.0,0.0,0.1815,0.1815,0.2183,0.2183,0.0,0.0
0.602,0.602,0.769,0.769,0.857,0.857,0.8096,0.8096,0.951,0.951,1.015,1.015
0.903,0.903,,,,,0.937,0.937,,,,
0.5625,0.5625,,,,,0.852,0.852,,,,
0.4946,0.4946,0.5186,0.5186,0.5713,0.5713,0.7314,0.7314,0.893,0.893,0.9785,0.9785
0.2417,0.2417,0.4443,0.4443,0.4736,0.4736,0.5234,0.5234,0.751,0.751,0.8413,0.8413
0.1648,0.1648,0.3333,0.3333,0.2632,0.2632,0.4019,0.4019,0.5645,0.5645,0.562,0.562
0.1642,0.1642,,,,,0.447,0.447,,,,
1.131,1.131,1.286,1.286,1.4,1.4,1.019,1.019,1.182,1.182,1.143,1.143
0.3777,0.3777,0.2174,0.2174,0.1666,0.1666,0.68,0.68,0.4216,0.4216,0.3835,0.3835
0.337,0.337,0.5,0.5,0.6,0.6,0.6675,0.6675,0.694,0.694,0.754,0.754
0.301,0.301,0.2727,0.2727,0.238,0.238,0.586,0.586,0.7026,0.7026,0.7,0.7
0.7417,0.7417,0.696,0.696,0.5713,0.5713,0.999,0.999,0.974,0.974,0.6763,0.6763
0.3225,0.3225,0.4348,0.4348,0.4285,0.4285,0.7095,0.7095,0.8955,0.8955,0.926,0.926
0.2258,0.2258,0.2307,0.2307,0.1904,0.1904,0.4456,0.4456,0.4297,0.4297,0.4023,0.4023
0.2637,0.2637,0.2307,0.2307,0.2632,0.2632,0.574,0.574,0.587,0.587,0.6533,0.6533
0.3147,0.3147,0.2778,0.2778,0.2942,0.2942,0.7773,0.7773,0.5747,0.5747,0.588,0.588
0.3035,0.3035,0.5,0.5,0.5293,0.5293,0.5093,0.5093,0.618,0.618,0.624,0.624
0.08887,0.08887,0.1305,0.1305,0.1111,0.1111,0.2861,0.2861,0.3442,0.3442,0.3235,0.3235
0.1349,0.1349,0.0952,0.0952,0.05884,0.05884,0.375,0.375,0.3008,0.3008,0.2426,0.2426
0.1222,0.1222,0.1666,0.1666,0.1666,0.1666,0.3293,0.3293,0.3806,0.3806,0.3835,0.3835
1.25,1.25,0.724,0.724,0.0,0.0,1.893,1.893,0.922,0.922,,
1.75,1.75,1.241,1.241,2.0,2.0,1.708,1.708,1.551,1.551,,
0.5,0.5,1.414,1.414,0.0,0.0,1.0,1.0,2.229,2.229,,
0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,
0.25,0.25,0.276,0.276,0.0,0.0,0.5,0.5,0.649,0.649,,
0.5,0.5,0.8965,0.8965,1.0,1.0,0.577,0.577,1.76,1.76,,
0.5,0.5,0.3103,0.3103,0.0,0.0,0.577,0.577,0.5415,0.5415,,
0.4834,0.4834,0.5864,0.5864,0.4736,0.4736,1.047,1.047,0.8247,0.8247,0.8413,0.8413
0.3625,0.3625,0.3447,0.3447,0.2632,0.2632,0.876,0.876,0.5527,0.5527,0.4524,0.4524
0.2698,0.2698,0.1,0.1,0.1,0.1,0.6274,0.6274,0.3162,0.3162,0.3162,0.3162
1.75,1.75,1.104,1.104,2.0,2.0,0.9575,0.9575,1.145,1.145,,
1.0,1.0,1.759,1.759,0.0,0.0,0.8164,0.8164,1.618,1.618,,
0.25,0.25,1.173,1.173,0.0,0.0,0.5,0.5,1.56,1.56,,
0.75,0.75,0.8623,0.8623,2.0,2.0,0.9575,0.9575,0.99,0.99,,
1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.336,1.336,,
1.25,1.25,1.134,1.134,1.0,1.0,0.5,0.5,0.99,0.99,,
1.0,1.0,1.414,1.414,0.0,0.0,0.8164,0.8164,1.211,1.211,,
1.706,1.706,2.139,2.139,1.789,1.789,1.441,1.441,1.407,1.407,1.315,1.315
3.4,3.4,5.344,5.344,3.79,3.79,2.43,2.43,3.607,3.607,2.637,2.637
1.337,1.337,1.414,1.414,1.315,1.315,1.571,1.571,1.615,1.615,1.635,1.635
0.25,0.25,0.6553,0.6553,0.0,0.0,0.5,0.5,0.814,0.814,,
0.0,0.0,0.5864,0.5864,0.0,0.0,0.0,0.0,1.15,1.15,,
1.0,1.0,1.104,1.104,0.0,0.0,0.8164,0.8164,1.372,1.372,,
1.0,1.0,0.276,0.276,0.0,0.0,1.154,1.154,0.5913,0.5913,,
,,,,,,,,,,,
0.5,0.5,0.3447,0.3447,2.0,2.0,1.0,1.0,0.769,0.769,,
0.0,0.0,0.4138,0.4138,0.0,0.0,0.0,0.0,0.78,0.78,,
0.5435,0.5435,0.6206,0.6206,0.8423,0.8423,0.8945,0.8945,1.178,1.178,1.385,1.385
1.044,1.044,1.689,1.689,0.8423,0.8423,1.026,1.026,2.646,2.646,0.7646,0.7646
0.9023,0.9023,1.207,1.207,0.8945,0.8945,1.06,1.06,1.1455,1.1455,0.9365,0.9365
2.0,2.0,1.0,1.0,1.0,1.0,2.16,2.16,1.254,1.254,,
0.75,0.75,0.6206,0.6206,0.0,0.0,0.9575,0.9575,0.8623,0.8623,,
0.25,0.25,0.8965,0.8965,0.0,0.0,0.5,0.5,1.113,1.113,,
0.75,0.75,0.8276,0.8276,0.0,0.0,0.9575,0.9575,0.9287,0.9287,,
0.25,0.25,0.2069,0.2069,0.0,0.0,0.5,0.5,0.4912,0.4912,,
0.25,0.25,0.4827,0.4827,0.0,0.0,0.5,0.5,1.153,1.153,,
0.25,0.25,0.552,0.552,0.0,0.0,0.5,0.5,0.7363,0.7363,,
0.3586,0.3586,0.4827,0.4827,0.2106,0.2106,0.639,0.639,0.871,0.871,0.419,0.419
0.0787,0.0787,0.0,0.0,0.0,0.0,0.2708,0.2708,0.0,0.0,0.0,0.0
0.216,0.216,0.2413,0.2413,0.2106,0.2106,0.466,0.466,0.4355,0.4355,0.419,0.419
0.0,0.0,0.1724,0.1724,0.0,0.0,0.0,0.0,0.3845,0.3845,,
0.0,0.0,0.069,0.069,0.0,0.0,0.0,0.0,0.2578,0.2578,,
0.75,0.75,0.10345,0.10345,1.0,1.0,0.5,0.5,0.3098,0.3098,,
0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0,0.1857,0.1857,,
0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0,0.1857,0.1857,,
0.25,0.25,0.1724,0.1724,0.0,0.0,0.5,0.5,0.4683,0.4683,,
0.0,0.0,0.4138,0.4138,0.0,0.0,0.0,0.0,0.568,0.568,,
0.046,0.046,0.0345,0.0345,0.0,0.0,0.2107,0.2107,0.1857,0.1857,0.0,0.0
1.0,1.0,,,,,,,,,,
0.03372,0.03372,0.10345,0.10345,0.0,0.0,0.1815,0.1815,0.4092,0.4092,0.0,0.0
1.0,1.0,0.6206,0.6206,2.0,2.0,1.154,1.154,0.82,0.82,,
0.3333,0.3333,0.609,0.609,,,0.577,0.577,0.941,0.941,,
1.0,1.0,0.5454,0.5454,,,1.0,1.0,0.6875,0.6875,,
0.0,0.0,0.4138,0.4138,0.0,0.0,0.0,0.0,0.628,0.628,,
0.0,0.0,0.3103,0.3103,0.0,0.0,0.0,0.0,0.5415,0.5415,,
0.0,0.0,0.1724,0.1724,0.0,0.0,0.0,0.0,0.3845,0.3845,,
0.0,0.0,0.4666,0.4666,,,0.0,0.0,0.743,0.743,,
1.131,1.131,1.414,1.414,1.474,1.474,1.019,1.019,1.402,1.402,1.073,1.073
0.3777,0.3777,0.1724,0.1724,0.1578,0.1578,0.68,0.68,0.539,0.539,0.5015,0.5015
0.337,0.337,0.4138,0.4138,0.579,0.579,0.6675,0.6675,0.8247,0.8247,0.9614,0.9614
0.25,0.25,0.3794,0.3794,0.0,0.0,0.5,0.5,0.5615,0.5615,,
0.5,0.5,1.069,1.069,0.0,0.0,0.577,0.577,1.193,1.193,,
0.25,0.25,0.276,0.276,0.0,0.0,0.5,0.5,0.5273,0.5273,,
0.0,0.0,0.2413,0.2413,0.0,0.0,0.0,0.0,0.5767,0.5767,,
0.0,0.0,0.3794,0.3794,0.0,0.0,0.0,0.0,0.677,0.677,,
0.0,0.0,0.6206,0.6206,0.0,0.0,0.0,0.0,1.115,1.115,,
0.0,0.0,0.4827,0.4827,0.0,0.0,0.0,0.0,0.509,0.509,,
0.08887,0.08887,0.10345,0.10345,0.0,0.0,0.2861,0.2861,0.3098,0.3098,0.0,0.0
0.1349,0.1349,0.0345,0.0345,0.05264,0.05264,0.375,0.375,0.1857,0.1857,0.2294,0.2294
0.1222,0.1222,0.069,0.069,0.1053,0.1053,0.3293,0.3293,0.2578,0.2578,0.3152,0.3152
0.75,0.75,0.724,0.724,2.0,2.0,0.9575,0.9575,0.922,0.922,,
0.75,0.75,1.241,1.241,1.0,1.0,0.9575,0.9575,1.551,1.551,,
0.25,0.25,1.414,1.414,0.0,0.0,0.5,0.5,2.229,2.229,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4456,0.4456,0.276,0.276,0.1578,0.1578,0.8433,0.8433,0.649,0.649,0.3748,0.3748
0.4382,0.4382,0.8965,0.8965,0.5264,0.5264,0.7065,0.7065,1.76,1.76,0.8413,0.8413
0.4065,0.4065,0.3103,0.3103,0.2106,0.2106,0.73,0.73,0.5415,0.5415,0.419,0.419
0.0,0.0,0.5864,0.5864,0.0,0.0,0.0,0.0,0.8247,0.8247,,
0.0,0.0,0.3447,0.3447,0.0,0.0,0.0,0.0,0.5527,0.5527,,
0.6665,0.6665,0.1,0.1,,,1.154,1.154,0.3162,0.3162,,
1.25,1.25,1.104,1.104,0.0,0.0,1.259,1.259,1.145,1.145,,
1.5,1.5,1.759,1.759,1.0,1.0,1.732,1.732,1.618,1.618,,
0.75,0.75,1.173,1.173,0.0,0.0,0.9575,0.9575,1.56,1.56,,
0.5,0.5,0.8623,0.8623,2.0,2.0,1.0,1.0,0.99,0.99,,
0.923,0.923,1.0,1.0,0.737,0.737,1.231,1.231,1.336,1.336,1.147,1.147
1.148,1.148,1.134,1.134,0.8335,0.8335,1.185,1.185,0.99,0.99,0.577,0.577
1.594,1.594,1.414,1.414,1.315,1.315,1.445,1.445,1.211,1.211,1.108,1.108
1.0,1.0,2.139,2.139,2.0,2.0,0.8164,0.8164,1.407,1.407,,
4.0,4.0,5.344,5.344,4.0,4.0,0.0,0.0,3.607,3.607,,
0.75,0.75,1.414,1.414,0.0,0.0,1.5,1.5,1.615,1.615,,
0.75,0.75,0.6553,0.6553,2.0,2.0,0.9575,0.9575,0.814,0.814,,
0.5,0.5,0.5864,0.5864,2.0,2.0,1.0,1.0,1.15,1.15,,
1.75,1.75,1.104,1.104,1.0,1.0,1.5,1.5,1.372,1.372,,
0.5,0.5,0.276,0.276,0.0,0.0,1.0,1.0,0.5913,0.5913,,
0.6665,0.6665,,,,,1.154,1.154,,,,
0.1538,0.1538,0.3447,0.3447,0.2632,0.2632,0.5757,0.5757,0.769,0.769,0.7334,0.7334
0.4395,0.4395,0.4138,0.4138,0.4211,0.4211,0.846,0.846,0.78,0.78,0.838,0.838
0.5,0.5,0.6206,0.6206,0.0,0.0,0.577,0.577,1.178,1.178,,
0.75,0.75,1.689,1.689,0.0,0.0,0.9575,0.9575,2.646,2.646,,
1.0,1.0,1.207,1.207,2.0,2.0,0.8164,0.8164,1.1455,1.1455,,
0.25,0.25,1.0,1.0,1.0,1.0,0.5,0.5,1.254,1.254,,
1.25,1.25,0.6206,0.6206,2.0,2.0,0.9575,0.9575,0.8623,0.8623,,
1.25,1.25,0.8965,0.8965,0.0,0.0,1.893,1.893,1.113,1.113,,
0.5,0.5,0.8276,0.8276,1.0,1.0,0.577,0.577,0.9287,0.9287,,
0.4126,0.4126,0.2069,0.2069,0.3157,0.3157,0.6304,0.6304,0.4912,0.4912,0.5825,0.5825
0.4348,0.4348,0.4827,0.4827,0.3157,0.3157,0.684,0.684,1.153,1.153,0.4775,0.4775
0.4504,0.4504,0.552,0.552,0.5264,0.5264,0.764,0.764,0.7363,0.7363,0.697,0.697
0.5,0.5,0.4827,0.4827,2.0,2.0,1.0,1.0,0.871,0.871,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5,0.5,0.2413,0.2413,0.0,0.0,1.0,1.0,0.4355,0.4355,,
0.25,0.25,0.1724,0.1724,0.0,0.0,0.5,0.5,0.3845,0.3845,,
0.0,0.0,0.069,0.069,0.0,0.0,0.0,0.0,0.2578,0.2578,,
0.0,0.0,0.10345,0.10345,0.0,0.0,0.0,0.0,0.3098,0.3098,,
0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0,0.1857,0.1857,,
0.04395,0.04395,0.0345,0.0345,0.05264,0.05264,0.2062,0.2062,0.1857,0.1857,0.2294,0.2294
0.11957,0.11957,0.1724,0.1724,0.2106,0.2106,0.3584,0.3584,0.4683,0.4683,0.535,0.535
0.2717,0.2717,0.4138,0.4138,0.4211,0.4211,0.5156,0.5156,0.568,0.568,0.607,0.607
0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0,0.1857,0.1857,,
,,,,,,,,,,,
0.0,0.0,0.10345,0.10345,0.0,0.0,0.0,0.0,0.4092,0.4092,,
0.5,0.5,0.6206,0.6206,0.0,0.0,1.0,1.0,0.82,0.82,,
0.6665,0.6665,0.609,0.609,,,1.154,1.154,0.941,0.941,,
0.6665,0.6665,0.5454,0.5454,,,1.154,1.154,0.6875,0.6875,,
1.25,1.25,0.4138,0.4138,0.0,0.0,1.5,1.5,0.628,0.628,,
0.2417,0.2417,0.3103,0.3103,0.3684,0.3684,0.5234,0.5234,0.5415,0.5415,0.4956,0.4956
0.1648,0.1648,0.1724,0.1724,0.2106,0.2106,0.4019,0.4019,0.3845,0.3845,0.419,0.419
0.1642,0.1642,0.4666,0.4666,0.4285,0.4285,0.447,0.447,0.743,0.743,0.756,0.756
0.75,0.75,1.414,1.414,0.0,0.0,0.9575,0.9575,1.402,1.402,,
0.25,0.25,0.1724,0.1724,0.0,0.0,0.5,0.5,0.539,0.539,,
0.0,0.0,0.4138,0.4138,0.0,0.0,0.0,0.0,0.8247,0.8247,,
0.75,0.75,0.3794,0.3794,1.0,1.0,0.5,0.5,0.5615,0.5615,,
0.75,0.75,1.069,1.069,0.0,0.0,0.9575,0.9575,1.193,1.193,,
0.0,0.0,0.276,0.276,0.0,0.0,0.0,0.0,0.5273,0.5273,,
0.5,0.5,0.2413,0.2413,2.0,2.0,1.0,1.0,0.5767,0.5767,,
0.2637,0.2637,0.3794,0.3794,0.4736,0.4736,0.574,0.574,0.677,0.677,0.7725,0.7725
0.3147,0.3147,0.6206,0.6206,0.737,0.737,0.7773,0.7773,1.115,1.115,1.284,1.284
0.3035,0.3035,0.4827,0.4827,0.5264,0.5264,0.5093,0.5093,0.509,0.509,0.513,0.513
0.0,0.0,0.10345,0.10345,0.0,0.0,0.0,0.0,0.3098,0.3098,,
0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0,0.1857,0.1857,,
0.5,0.5,0.069,0.069,0.0,0.0,0.577,0.577,0.2578,0.2578,,
1.5,1.5,0.724,0.724,0.0,0.0,3.0,3.0,0.922,0.922,,
0.5,0.5,1.241,1.241,0.0,0.0,1.0,1.0,1.551,1.551,,
0.25,0.25,1.414,1.414,0.0,0.0,0.5,0.5,2.229,2.229,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.25,0.25,0.276,0.276,0.0,0.0,0.5,0.5,0.649,0.649,,
1.25,1.25,0.8965,0.8965,0.0,0.0,2.5,2.5,1.76,1.76,,
0.5,0.5,0.3103,0.3103,0.0,0.0,0.577,0.577,0.5415,0.5415,,
0.5,0.5,0.5864,0.5864,1.0,1.0,0.577,0.577,0.8247,0.8247,,
0.75,0.75,0.3447,0.3447,0.0,0.0,0.9575,0.9575,0.5527,0.5527,,
0.0,0.0,0.1,0.1,,,0.0,0.0,0.3162,0.3162,,
1.5,1.5,1.104,1.104,1.0,1.0,0.577,0.577,1.145,1.145,,
1.75,1.75,1.759,1.759,0.0,0.0,1.259,1.259,1.618,1.618,,
2.25,2.25,1.173,1.173,0.0,0.0,2.63,2.63,1.56,1.56,,
0.5,0.5,0.8623,0.8623,1.0,1.0,0.577,0.577,0.99,0.99,,
2.25,2.25,1.0,1.0,3.0,3.0,0.5,0.5,1.336,1.336,,
1.75,1.75,1.134,1.134,4.0,4.0,2.062,2.062,0.99,0.99,,
2.0,2.0,1.414,1.414,3.0,3.0,1.826,1.826,1.211,1.211,,
2.0,2.0,2.139,2.139,1.0,1.0,1.826,1.826,1.407,1.407,,
11.0,11.0,5.344,5.344,14.0,14.0,2.943,2.943,3.607,3.607,,
2.5,2.5,1.414,1.414,1.0,1.0,1.291,1.291,1.615,1.615,,
0.5,0.5,0.6553,0.6553,1.0,1.0,0.577,0.577,0.814,0.814,,
0.25,0.25,0.5864,0.5864,0.0,0.0,0.5,0.5,1.15,1.15,,
1.5,1.5,1.104,1.104,1.0,1.0,2.38,2.38,1.372,1.372,,
0.25,0.25,0.276,0.276,0.0,0.0,0.5,0.5,0.5913,0.5913,,
,,,,,,,,,,,
0.25,0.25,0.3447,0.3447,0.0,0.0,0.5,0.5,0.769,0.769,,
0.25,0.25,0.4138,0.4138,1.0,1.0,0.5,0.5,0.78,0.78,,
0.25,0.25,0.6206,0.6206,0.0,0.0,0.5,0.5,1.178,1.178,,
1.75,1.75,1.689,1.689,2.0,2.0,1.708,1.708,2.646,2.646,,
2.0,2.0,1.207,1.207,2.0,2.0,1.414,1.414,1.1455,1.1455,,
0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.5,1.254,1.254,,
0.75,0.75,0.6206,0.6206,1.0,1.0,0.9575,0.9575,0.8623,0.8623,,
1.0,1.0,0.8965,0.8965,0.0,0.0,0.8164,0.8164,1.113,1.113,,
